id,filtered_words,features,label_index
F014,commercial pm blood near. want page industry method building. child entire field decade husband true. — shocking claims secret cure surface internet.,"(10000,[503,2278,2359,2827,3010,3892,5493,5850,6015,6030,6443,6747,6817,7026,7074,7208,7244,7281,7712,7936,8338,8824],[0.691153161953081,5.523458920524919,4.607168188650764,4.137164559405029,4.270695952029551,2.5530444549552183,5.117993812416755,0.691153161953081,4.607168188650764,4.42484663185681,3.577548771469606,2.5530444549552183,5.117993812416755,4.830311739964974,3.7316994512968646,3.914021008090819,3.6516567436233283,0.667530016189645,3.8187108282864943,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R230,evidence able put say. collection piece traditional culture tax. measure job small position ready million store. experts discuss ongoing developments election.,"(10000,[222,528,557,1339,2054,3133,3496,3556,3614,4486,4506,4529,4687,5739,6557,7443,8209,8645,8651,8871,9462],[4.137164559405029,3.914021008090819,3.6516567436233283,4.42484663185681,4.137164559405029,4.137164559405029,4.42484663185681,2.849310271098391,0.6753425559264385,4.137164559405029,0.691153161953081,5.117993812416755,0.691153161953081,4.830311739964974,4.019381523748645,5.117993812416755,4.270695952029551,4.830311739964974,3.7316994512968646,4.270695952029551,0.691153161953081])",1.0
F223,wide certain product purpose. hot american nearly participant group be. relate hotel organization stop budget many. — shocking claims government cover-up surface internet.,"(10000,[447,503,796,988,1364,2259,2663,2836,2846,2866,4991,5396,5850,6562,7281,7652,7766,7936,8338,8734,9288,9693,9813],[4.270695952029551,0.691153161953081,4.137164559405029,4.137164559405029,4.019381523748645,2.7826188965997183,3.914021008090819,3.7316994512968646,4.607168188650764,4.019381523748645,2.5277266469709283,4.137164559405029,0.691153161953081,4.830311739964974,0.667530016189645,4.607168188650764,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,4.607168188650764,2.997730276216664])",0.0
R221,argue seem without. wide feeling. experts discuss ongoing developments policy.,"(10000,[2588,2836,3614,3730,3804,4506,4687,5643,6944,9462],[3.7316994512968646,3.7316994512968646,0.6753425559264385,4.270695952029551,5.117993812416755,0.691153161953081,0.691153161953081,5.117993812416755,2.8154087194227095,0.691153161953081])",1.0
R173,happy. explain little detail night. almost forward born away. experts discuss ongoing developments climate change.,"(10000,[821,1143,1590,2059,2956,3222,3614,4506,4687,5341,6830,8411,8566,9462,9545],[2.849310271098391,4.019381523748645,4.42484663185681,2.6330871626287546,5.117993812416755,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,4.137164559405029,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
F249,democrat garden these. free marriage strategy expert you. product others moment become. — shocking claims immortal jellyfish surface internet.,"(10000,[4,447,503,914,1073,2066,2291,3401,5234,5678,5850,5936,6229,6940,7281,7936,8338,9714,9876],[5.523458920524919,4.270695952029551,0.691153161953081,4.019381523748645,4.019381523748645,2.7508701982851385,4.607168188650764,3.6516567436233283,4.270695952029551,5.117993812416755,0.691153161953081,4.42484663185681,4.019381523748645,3.5085558999826545,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,2.7508701982851385])",0.0
F112,statement system economic. collection grow address town. meet five rate check. show organization health tree election team. — shocking claims government cover-up surface internet.,"(10000,[132,253,503,1364,2007,2259,2404,3996,4019,4454,5850,5871,5974,6021,6278,7281,7936,8209,8338,8805,9394,9813,9817,9940],[4.42484663185681,4.019381523748645,0.691153161953081,4.019381523748645,5.117993812416755,2.7826188965997183,4.830311739964974,4.270695952029551,4.137164559405029,4.607168188650764,0.691153161953081,3.8187108282864943,4.137164559405029,4.607168188650764,5.523458920524919,0.667530016189645,0.691153161953081,4.270695952029551,0.691153161953081,4.42484663185681,5.117993812416755,2.997730276216664,3.4440173788450834,4.270695952029551])",0.0
R058,help month true individual difference. physical rather mother chair political push not. part continue person away explain despite. experts discuss ongoing developments budget report.,"(10000,[354,681,743,2837,3249,3614,3737,3935,4330,4506,4687,4991,5341,5432,5741,5978,7188,8614,8649,8740,8915,9121,9347,9462],[3.8187108282864943,4.019381523748645,3.8187108282864943,3.8187108282864943,3.6516567436233283,0.6753425559264385,4.830311739964974,4.137164559405029,5.523458920524919,0.691153161953081,0.691153161953081,2.5277266469709283,4.137164559405029,2.7508701982851385,4.607168188650764,4.607168188650764,4.137164559405029,4.270695952029551,4.607168188650764,4.270695952029551,5.117993812416755,5.117993812416755,3.914021008090819,0.691153161953081])",1.0
R159,film million drop policy book thank. difficult pull eat property. experts discuss ongoing developments economic growth.,"(10000,[393,798,1712,3614,4142,4506,4687,5003,6597,7276,8208,8577,8651,9034,9144,9462],[4.137164559405029,5.523458920524919,4.019381523748645,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,3.7316994512968646,3.914021008090819,4.270695952029551,4.830311739964974,4.42484663185681,3.7316994512968646,2.8844015909096608,2.7508701982851385,0.691153161953081])",1.0
R029,thing onto worker growth answer forward material follow. example still car organization control. experts discuss ongoing developments economic growth.,"(10000,[320,1364,2676,3231,3614,3619,3674,3712,3857,4319,4506,4687,7726,7870,8411,9034,9144,9462,9606],[3.7316994512968646,4.019381523748645,3.914021008090819,4.137164559405029,0.6753425559264385,4.137164559405029,3.7316994512968646,4.607168188650764,3.8187108282864943,4.137164559405029,0.691153161953081,0.691153161953081,5.523458920524919,4.607168188650764,4.137164559405029,2.8844015909096608,2.7508701982851385,0.691153161953081,4.270695952029551])",1.0
R126,someone account run truth fear. experts discuss ongoing developments research.,"(10000,[266,2069,3614,3671,4506,4687,7066,7615,9187,9462],[4.019381523748645,4.42484663185681,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,2.8844015909096608,5.523458920524919,3.8187108282864943,0.691153161953081])",1.0
R132,recently represent good score. experts discuss ongoing developments education.,"(10000,[2034,3614,4506,4687,5047,6168,7195,8717,9462],[4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,2.6902455764687034,4.270695952029551,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
R025,marriage understand site. detail plant democratic assume. traditional somebody quality. experts discuss ongoing developments election.,"(10000,[1143,2589,3089,3556,3614,4486,4506,4648,4687,5606,6229,6487,7244,8550,9462],[4.019381523748645,4.137164559405029,4.270695952029551,2.849310271098391,0.6753425559264385,4.137164559405029,0.691153161953081,4.137164559405029,0.691153161953081,3.6516567436233283,4.019381523748645,3.914021008090819,3.6516567436233283,4.830311739964974,0.691153161953081])",1.0
F214,feeling left. rule anyone hard future. recognize traditional age four pretty section. — shocking claims secret cure surface internet.,"(10000,[343,503,613,666,1133,1243,3892,3919,4486,5125,5134,5850,6747,7281,7936,8171,8338,8547,8791],[4.42484663185681,0.691153161953081,3.7316994512968646,3.914021008090819,5.117993812416755,4.137164559405029,2.5530444549552183,4.607168188650764,4.137164559405029,3.8187108282864943,5.117993812416755,0.691153161953081,2.5530444549552183,0.667530016189645,0.691153161953081,4.270695952029551,0.691153161953081,5.523458920524919,4.019381523748645])",0.0
R177,view way direction read tough husband method. experts discuss ongoing developments policy.,"(10000,[3614,4506,4687,5447,6944,7208,7293,7650,8463,8554,9391,9462],[0.6753425559264385,0.691153161953081,0.691153161953081,3.4440173788450834,2.8154087194227095,3.914021008090819,4.607168188650764,4.270695952029551,5.117993812416755,3.8187108282864943,4.137164559405029,0.691153161953081])",1.0
R196,item must purpose. law rate spring. treatment cold prove project. experts discuss ongoing developments budget report.,"(10000,[253,1023,1916,3614,3920,3979,4506,4687,4991,5101,5214,5432,8015,8734,9183,9462],[4.019381523748645,3.914021008090819,4.019381523748645,0.6753425559264385,4.270695952029551,3.8187108282864943,0.691153161953081,0.691153161953081,2.5277266469709283,4.830311739964974,4.137164559405029,2.7508701982851385,3.914021008090819,5.117993812416755,5.117993812416755,0.691153161953081])",1.0
R135,student let however chance process outside. glass item break piece. experts discuss ongoing developments budget report.,"(10000,[346,668,911,1916,3536,3614,4506,4687,4991,5432,6932,7954,8040,8267,9462,9784],[4.607168188650764,4.270695952029551,3.8187108282864943,4.019381523748645,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,2.5277266469709283,2.7508701982851385,3.8187108282864943,5.117993812416755,3.172083663361442,4.137164559405029,0.691153161953081,4.830311739964974])",1.0
F152,establish enough city car nearly better. yes design court class car. — shocking claims government cover-up surface internet.,"(10000,[503,2259,2866,2923,3674,3922,4007,4568,4748,5044,5495,5850,7078,7281,7936,8290,8338,9813],[0.691153161953081,2.7826188965997183,4.019381523748645,3.914021008090819,3.7316994512968646,4.137164559405029,4.137164559405029,3.577548771469606,4.019381523748645,3.8187108282864943,4.42484663185681,0.691153161953081,5.117993812416755,0.667530016189645,0.691153161953081,5.117993812416755,0.691153161953081,2.997730276216664])",0.0
F180,wall energy per. born rule career knowledge best majority person. fight upon dream side save. — shocking claims secret cure surface internet.,"(10000,[343,503,763,980,1236,1750,2366,2526,3892,4930,5850,6404,6735,6747,7281,7864,7936,8307,8338,9244,9545,9781],[4.42484663185681,0.691153161953081,4.137164559405029,4.830311739964974,5.117993812416755,4.830311739964974,4.137164559405029,4.42484663185681,2.5530444549552183,3.6516567436233283,0.691153161953081,4.137164559405029,4.607168188650764,2.5530444549552183,0.667530016189645,4.42484663185681,0.691153161953081,3.914021008090819,0.691153161953081,4.607168188650764,4.137164559405029,3.8187108282864943])",0.0
F003,list range hear send tonight. tax couple maintain pressure. four share treatment compare us. — shocking claims secret cure surface internet.,"(10000,[165,503,740,1243,3892,3947,4842,5247,5523,5850,6587,6747,7281,7702,7936,8015,8338,8728,9184,9246,9679],[4.019381523748645,0.691153161953081,5.117993812416755,4.137164559405029,2.5530444549552183,3.8187108282864943,4.019381523748645,4.270695952029551,4.607168188650764,0.691153161953081,4.270695952029551,2.5530444549552183,0.667530016189645,4.137164559405029,0.691153161953081,3.914021008090819,0.691153161953081,3.5085558999826545,4.830311739964974,4.42484663185681,5.117993812416755])",0.0
F244,police card help operation first in. college rest budget believe want at. director moment national success. — shocking claims celebrity scandal surface internet.,"(10000,[503,533,1853,1936,2144,2708,3401,3486,3876,4921,4991,5850,5922,6403,7152,7281,7712,7910,7936,8057,8280,8338,9347],[0.691153161953081,3.8187108282864943,5.523458920524919,5.117993812416755,3.8187108282864943,3.7316994512968646,3.6516567436233283,2.849310271098391,4.42484663185681,2.849310271098391,2.5277266469709283,0.691153161953081,4.607168188650764,4.42484663185681,5.523458920524919,0.667530016189645,3.8187108282864943,4.270695952029551,0.691153161953081,4.607168188650764,5.117993812416755,0.691153161953081,3.914021008090819])",0.0
F194,democrat evidence keep north official. age law suddenly check sea. nation far mind best really add. — shocking claims immortal jellyfish surface internet.,"(10000,[503,763,1778,2054,2066,3184,3901,3979,4014,4112,4158,5234,5268,5382,5850,7281,7936,8338,8344,8581,8791,9594,9876],[0.691153161953081,4.137164559405029,4.137164559405029,4.137164559405029,2.7508701982851385,2.7826188965997183,4.42484663185681,3.8187108282864943,4.019381523748645,4.607168188650764,4.270695952029551,4.270695952029551,5.117993812416755,5.523458920524919,0.691153161953081,0.667530016189645,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,4.019381523748645,4.607168188650764,2.7508701982851385])",0.0
R044,break hope nation product job expect. citizen spring congress information wrong. former energy hard including. experts discuss ongoing developments policy.,"(10000,[8,447,557,668,1644,3614,4014,4160,4506,4687,4905,5125,6000,6944,8190,8219,8307,8728,8888,9462],[3.6516567436233283,4.270695952029551,3.6516567436233283,4.270695952029551,4.830311739964974,0.6753425559264385,4.019381523748645,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,3.8187108282864943,4.137164559405029,2.8154087194227095,4.137164559405029,4.42484663185681,3.914021008090819,3.5085558999826545,4.607168188650764,0.691153161953081])",1.0
R141,continue risk simple major. girl source marriage building move. experts discuss ongoing developments economic growth.,"(10000,[743,1029,2913,3614,4506,4687,5760,5852,6229,7721,8794,9034,9144,9462,9829],[3.8187108282864943,4.270695952029551,3.6516567436233283,0.6753425559264385,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,4.019381523748645,4.270695952029551,4.607168188650764,2.8844015909096608,2.7508701982851385,0.691153161953081,5.117993812416755])",1.0
R188,animal mrs impact gas tend truth act. dinner special technology fly sometimes thought per. experts discuss ongoing developments climate change.,"(10000,[55,821,1020,1055,1236,1810,1972,2059,2069,2141,2240,3614,4506,4687,5607,5869,5944,7360,9462,9751],[4.830311739964974,2.849310271098391,2.4789364828014966,4.137164559405029,5.117993812416755,4.270695952029551,4.607168188650764,2.6330871626287546,4.42484663185681,4.607168188650764,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.607168188650764,3.914021008090819,0.691153161953081,4.607168188650764])",1.0
